Date,Store,SKU,InventoryLevel,DemandForecast,DaysToStockout,StockoutUrgency
2023-10-02,Store001,SKU002,65,13.285714285714286,4.89247311827957,Urgent
2023-10-02,Store001,SKU003,76,8.571428571428571,8.866666666666667,Normal
2023-10-02,Store002,SKU001,37,11.857142857142858,3.120481927710843,Urgent
2023-10-02,Store002,SKU002,72,10.142857142857142,7.098591549295775,Normal
2023-10-02,Store002,SKU003,57,11.428571428571429,4.9875,Urgent
2023-10-02,Store003,SKU001,27,9.0,3.0,Critical
2023-10-02,Store003,SKU002,35,9.714285714285714,3.6029411764705883,Urgent
2023-10-02,Store003,SKU003,81,7.857142857142857,10.30909090909091,Normal
2023-10-03,Store001,SKU001,11,7.857142857142857,1.4000000000000001,Critical
2023-10-03,Store001,SKU002,68,12.857142857142858,5.288888888888889,Urgent
2023-10-03,Store001,SKU003,88,7.285714285714286,12.07843137254902,Normal
2023-10-03,Store002,SKU001,75,10.714285714285714,7.000000000000001,Normal
2023-10-03,Store002,SKU002,47,9.571428571428571,4.91044776119403,Urgent
2023-10-03,Store002,SKU003,13,12.428571428571429,1.0459770114942528,Critical
2023-10-03,Store003,SKU001,45,9.142857142857142,4.921875,Urgent
2023-10-03,Store003,SKU002,73,9.0,8.11111111111111,Normal
2023-10-03,Store003,SKU003,59,7.857142857142857,7.50909090909091,Normal
2023-10-04,Store001,SKU001,45,9.0,5.0,Urgent
2023-10-04,Store001,SKU002,55,12.142857142857142,4.529411764705882,Urgent
2023-10-04,Store001,SKU003,92,8.285714285714286,11.103448275862068,Normal
2023-10-04,Store002,SKU001,29,10.428571428571429,2.780821917808219,Critical
2023-10-04,Store002,SKU002,73,9.857142857142858,7.405797101449275,Normal
2023-10-04,Store002,SKU003,53,11.571428571428571,4.580246913580247,Urgent
2023-10-04,Store003,SKU001,41,8.857142857142858,4.629032258064516,Urgent
2023-10-04,Store003,SKU002,59,9.571428571428571,6.164179104477612,Urgent
2023-10-04,Store003,SKU003,46,7.428571428571429,6.1923076923076925,Urgent
2023-10-05,Store001,SKU001,10,10.0,1.0,Critical
2023-10-05,Store001,SKU002,77,11.857142857142858,6.493975903614458,Urgent
2023-10-05,Store001,SKU003,22,8.714285714285714,2.5245901639344264,Critical
2023-10-05,Store002,SKU001,35,10.714285714285714,3.266666666666667,Urgent
2023-10-05,Store002,SKU002,52,7.714285714285714,6.7407407407407405,Urgent
2023-10-05,Store002,SKU003,39,11.0,3.5454545454545454,Urgent
2023-10-05,Store003,SKU001,74,10.0,7.4,Normal
2023-10-05,Store003,SKU002,27,10.142857142857142,2.6619718309859155,Critical
2023-10-05,Store003,SKU003,42,7.142857142857143,5.88,Urgent
2023-10-06,Store001,SKU001,56,9.428571428571429,5.9393939393939394,Urgent
2023-10-06,Store001,SKU002,35,11.0,3.1818181818181817,Urgent
2023-10-06,Store001,SKU003,94,10.0,9.4,Normal
2023-10-06,Store002,SKU001,19,10.0,1.9,Critical
2023-10-06,Store002,SKU002,29,7.428571428571429,3.9038461538461537,Urgent
2023-10-06,Store002,SKU003,97,10.285714285714286,9.430555555555555,Normal
2023-10-06,Store003,SKU001,73,10.285714285714286,7.097222222222221,Normal
2023-10-06,Store003,SKU002,54,10.285714285714286,5.25,Urgent
2023-10-06,Store003,SKU003,83,7.857142857142857,10.563636363636364,Normal
2023-10-07,Store001,SKU001,67,12.714285714285714,5.269662921348315,Urgent
2023-10-07,Store001,SKU002,12,11.428571428571429,1.05,Critical
2023-10-07,Store001,SKU003,35,9.0,3.888888888888889,Urgent
2023-10-07,Store002,SKU001,34,9.285714285714286,3.6615384615384614,Urgent
2023-10-07,Store002,SKU002,86,8.714285714285714,9.868852459016395,Normal
2023-10-07,Store002,SKU003,18,8.714285714285714,2.0655737704918034,Critical
2023-10-07,Store003,SKU001,12,9.857142857142858,1.217391304347826,Critical
2023-10-07,Store003,SKU002,99,8.714285714285714,11.360655737704919,Normal
2023-10-07,Store003,SKU003,60,8.285714285714286,7.2413793103448265,Normal
2023-10-08,Store001,SKU001,84,13.0,6.461538461538462,Urgent
2023-10-08,Store001,SKU002,77,10.0,7.7,Normal
2023-10-08,Store001,SKU003,79,9.142857142857142,8.640625,Normal
2023-10-08,Store002,SKU001,57,8.714285714285714,6.540983606557377,Urgent
2023-10-08,Store002,SKU002,92,10.428571428571429,8.821917808219178,Normal
2023-10-08,Store002,SKU003,88,7.571428571428571,11.622641509433963,Normal
2023-10-08,Store003,SKU001,50,10.428571428571429,4.794520547945205,Urgent
2023-10-08,Store003,SKU002,48,9.571428571428571,5.014925373134329,Urgent
2023-10-08,Store003,SKU003,20,8.0,2.5,Critical
2023-10-09,Store001,SKU001,71,13.428571428571429,5.287234042553191,Urgent
2023-10-09,Store001,SKU002,74,9.428571428571429,7.848484848484849,Normal
2023-10-09,Store001,SKU003,39,8.571428571428571,4.55,Urgent
2023-10-09,Store002,SKU001,87,8.571428571428571,10.15,Normal
2023-10-09,Store002,SKU002,35,10.571428571428571,3.310810810810811,Urgent
2023-10-09,Store002,SKU003,31,6.714285714285714,4.617021276595745,Urgent
2023-10-09,Store003,SKU001,94,10.0,9.4,Normal
2023-10-09,Store003,SKU002,72,9.142857142857142,7.875,Normal
2023-10-09,Store003,SKU003,11,7.714285714285714,1.4259259259259258,Critical
2023-10-10,Store001,SKU001,31,13.285714285714286,2.333333333333333,Critical
2023-10-10,Store001,SKU002,52,10.428571428571429,4.986301369863013,Urgent
2023-10-10,Store001,SKU003,82,9.571428571428571,8.567164179104477,Normal
2023-10-10,Store002,SKU001,52,9.714285714285714,5.352941176470589,Urgent
2023-10-10,Store002,SKU002,20,10.285714285714286,1.9444444444444442,Critical
2023-10-10,Store002,SKU003,64,6.285714285714286,10.181818181818182,Normal
2023-10-10,Store003,SKU001,91,10.714285714285714,8.493333333333334,Normal
2023-10-10,Store003,SKU002,26,8.857142857142858,2.9354838709677415,Critical
2023-10-10,Store003,SKU003,77,8.0,9.625,Normal
2023-10-11,Store001,SKU001,20,12.285714285714286,1.627906976744186,Critical
2023-10-11,Store001,SKU002,47,11.571428571428571,4.061728395061729,Urgent
2023-10-11,Store001,SKU003,36,8.142857142857142,4.421052631578948,Urgent
2023-10-11,Store002,SKU001,28,10.142857142857142,2.7605633802816905,Critical
2023-10-11,Store002,SKU002,46,10.714285714285714,4.293333333333334,Urgent
2023-10-11,Store002,SKU003,86,6.857142857142857,12.541666666666668,Normal
2023-10-11,Store003,SKU001,69,11.428571428571429,6.0375,Urgent
2023-10-11,Store003,SKU002,23,9.714285714285714,2.3676470588235294,Critical
2023-10-11,Store003,SKU003,82,8.571428571428571,9.566666666666666,Normal
2023-10-12,Store001,SKU001,31,12.0,2.5833333333333335,Critical
2023-10-12,Store001,SKU002,59,10.285714285714286,5.736111111111111,Urgent
2023-10-12,Store001,SKU003,90,8.0,11.25,Normal
2023-10-12,Store002,SKU001,87,9.571428571428571,9.08955223880597,Normal
2023-10-12,Store002,SKU002,16,11.571428571428571,1.382716049382716,Critical
2023-10-12,Store002,SKU003,48,6.285714285714286,7.636363636363637,Normal
2023-10-12,Store003,SKU001,15,11.571428571428571,1.2962962962962963,Critical
2023-10-12,Store003,SKU002,10,10.714285714285714,0.9333333333333333,Critical
2023-10-12,Store003,SKU003,67,8.285714285714286,8.086206896551724,Normal
2023-10-13,Store001,SKU001,53,12.142857142857142,4.364705882352942,Urgent
2023-10-13,Store001,SKU002,87,9.714285714285714,8.955882352941178,Normal
2023-10-13,Store001,SKU003,50,7.285714285714286,6.862745098039216,Urgent
2023-10-13,Store002,SKU001,42,8.714285714285714,4.8196721311475414,Urgent
2023-10-13,Store002,SKU002,27,11.714285714285714,2.304878048780488,Critical
2023-10-13,Store002,SKU003,77,6.571428571428571,11.717391304347826,Normal
2023-10-13,Store003,SKU001,40,11.142857142857142,3.58974358974359,Urgent
2023-10-13,Store003,SKU002,39,10.142857142857142,3.8450704225352115,Urgent
2023-10-13,Store003,SKU003,75,7.428571428571429,10.096153846153845,Normal
2023-10-14,Store001,SKU001,63,9.857142857142858,6.391304347826087,Urgent
2023-10-14,Store001,SKU002,69,9.428571428571429,7.318181818181818,Normal
2023-10-14,Store001,SKU003,65,8.0,8.125,Normal
2023-10-14,Store002,SKU001,56,9.714285714285714,5.764705882352942,Urgent
2023-10-14,Store002,SKU002,36,11.571428571428571,3.111111111111111,Urgent
2023-10-14,Store002,SKU003,63,8.0,7.875,Normal
2023-10-14,Store003,SKU001,98,10.857142857142858,9.026315789473683,Normal
2023-10-14,Store003,SKU002,88,10.428571428571429,8.438356164383562,Normal
2023-10-14,Store003,SKU003,77,6.714285714285714,11.46808510638298,Normal
2023-10-15,Store001,SKU001,55,10.285714285714286,5.347222222222221,Urgent
2023-10-15,Store001,SKU002,63,9.571428571428571,6.5820895522388065,Urgent
2023-10-15,Store001,SKU003,27,9.0,3.0,Critical
2023-10-15,Store002,SKU001,82,10.571428571428571,7.756756756756757,Normal
2023-10-15,Store002,SKU002,99,10.857142857142858,9.118421052631579,Normal
2023-10-15,Store002,SKU003,12,7.571428571428571,1.5849056603773586,Critical
2023-10-15,Store003,SKU001,83,10.714285714285714,7.746666666666667,Normal
2023-10-15,Store003,SKU002,35,10.142857142857142,3.450704225352113,Urgent
2023-10-15,Store003,SKU003,40,7.428571428571429,5.384615384615384,Urgent
2023-10-16,Store001,SKU001,30,9.571428571428571,3.1343283582089554,Urgent
2023-10-16,Store001,SKU002,25,10.571428571428571,2.364864864864865,Critical
2023-10-16,Store001,SKU003,40,9.285714285714286,4.3076923076923075,Urgent
2023-10-16,Store002,SKU001,79,10.0,7.9,Normal
2023-10-16,Store002,SKU002,19,9.857142857142858,1.9275362318840579,Critical
2023-10-16,Store002,SKU003,11,7.714285714285714,1.4259259259259258,Critical
2023-10-16,Store003,SKU001,16,10.0,1.6,Critical
2023-10-16,Store003,SKU002,52,10.428571428571429,4.986301369863013,Urgent
2023-10-16,Store003,SKU003,41,8.857142857142858,4.629032258064516,Urgent
2023-10-17,Store001,SKU001,22,9.714285714285714,2.2647058823529416,Critical
2023-10-17,Store001,SKU002,45,10.142857142857142,4.436619718309859,Urgent
2023-10-17,Store001,SKU003,12,8.428571428571429,1.423728813559322,Critical
2023-10-17,Store002,SKU001,47,11.142857142857142,4.217948717948718,Urgent
2023-10-17,Store002,SKU002,33,10.428571428571429,3.1643835616438354,Urgent
2023-10-17,Store002,SKU003,93,8.142857142857142,11.421052631578949,Normal
2023-10-17,Store003,SKU001,39,10.571428571428571,3.6891891891891895,Urgent
2023-10-17,Store003,SKU002,40,10.285714285714286,3.8888888888888884,Urgent
2023-10-17,Store003,SKU003,37,8.714285714285714,4.245901639344263,Urgent
2023-10-18,Store001,SKU001,85,10.0,8.5,Normal
2023-10-18,Store001,SKU002,13,9.0,1.4444444444444444,Critical
2023-10-18,Store001,SKU003,47,8.0,5.875,Urgent
2023-10-18,Store002,SKU001,87,11.142857142857142,7.807692307692308,Normal
2023-10-18,Store002,SKU002,31,9.857142857142858,3.144927536231884,Urgent
2023-10-18,Store002,SKU003,18,8.0,2.25,Critical
2023-10-18,Store003,SKU001,25,10.428571428571429,2.3972602739726026,Critical
2023-10-18,Store003,SKU002,40,9.571428571428571,4.179104477611941,Urgent
2023-10-18,Store003,SKU003,71,8.285714285714286,8.568965517241379,Normal
2023-10-19,Store001,SKU001,41,10.571428571428571,3.8783783783783785,Urgent
2023-10-19,Store001,SKU002,40,10.428571428571429,3.835616438356164,Urgent
2023-10-19,Store001,SKU003,27,7.571428571428571,3.566037735849057,Urgent
2023-10-19,Store002,SKU001,97,12.142857142857142,7.988235294117647,Normal
2023-10-19,Store002,SKU002,11,10.0,1.1,Critical
2023-10-19,Store002,SKU003,71,7.714285714285714,9.203703703703704,Normal
2023-10-19,Store003,SKU001,68,11.428571428571429,5.95,Urgent
2023-10-19,Store003,SKU002,79,10.142857142857142,7.788732394366198,Normal
2023-10-19,Store003,SKU003,58,8.142857142857142,7.1228070175438605,Normal
2023-10-20,Store001,SKU001,19,13.857142857142858,1.3711340206185567,Critical
2023-10-20,Store001,SKU002,89,11.0,8.090909090909092,Normal
2023-10-20,Store001,SKU003,31,8.857142857142858,3.5,Urgent
2023-10-20,Store002,SKU001,22,15.428571428571429,1.4259259259259258,Critical
2023-10-20,Store002,SKU002,54,9.714285714285714,5.558823529411765,Urgent
2023-10-20,Store002,SKU003,38,7.571428571428571,5.018867924528302,Urgent
2023-10-20,Store003,SKU001,17,10.571428571428571,1.6081081081081081,Critical
2023-10-20,Store003,SKU002,82,10.857142857142858,7.552631578947368,Normal
2023-10-20,Store003,SKU003,44,8.0,5.5,Urgent
2023-10-21,Store001,SKU001,10,14.285714285714286,0.7,Critical
2023-10-21,Store001,SKU002,72,10.285714285714286,6.999999999999999,Urgent
2023-10-21,Store001,SKU003,22,10.571428571428571,2.081081081081081,Critical
2023-10-21,Store002,SKU001,17,14.714285714285714,1.1553398058252429,Critical
2023-10-21,Store002,SKU002,97,8.428571428571429,11.508474576271187,Normal
2023-10-21,Store002,SKU003,81,8.571428571428571,9.450000000000001,Normal
2023-10-21,Store003,SKU001,63,10.857142857142858,5.802631578947368,Urgent
2023-10-21,Store003,SKU002,12,11.0,1.0909090909090908,Critical
2023-10-21,Store003,SKU003,91,9.571428571428571,9.507462686567164,Normal
2023-10-22,Store001,SKU001,87,13.857142857142858,6.278350515463917,Urgent
2023-10-22,Store001,SKU002,20,11.0,1.8181818181818181,Critical
2023-10-22,Store001,SKU003,50,9.714285714285714,5.147058823529412,Urgent
2023-10-22,Store002,SKU001,74,14.714285714285714,5.029126213592233,Urgent
2023-10-22,Store002,SKU002,97,9.142857142857142,10.609375,Normal
2023-10-22,Store002,SKU003,24,10.0,2.4,Critical
2023-10-22,Store003,SKU001,22,10.857142857142858,2.026315789473684,Critical
2023-10-22,Store003,SKU002,59,10.142857142857142,5.816901408450705,Urgent
2023-10-22,Store003,SKU003,95,9.0,10.555555555555555,Normal
2023-10-23,Store001,SKU001,72,14.285714285714286,5.04,Urgent
2023-10-23,Store001,SKU002,80,11.714285714285714,6.829268292682928,Urgent
2023-10-23,Store001,SKU003,49,10.857142857142858,4.513157894736842,Urgent
2023-10-23,Store002,SKU001,28,17.857142857142858,1.568,Critical
2023-10-23,Store002,SKU002,72,9.0,8.0,Normal
2023-10-23,Store002,SKU003,90,10.142857142857142,8.873239436619718,Normal
2023-10-23,Store003,SKU001,72,11.428571428571429,6.3,Urgent
2023-10-23,Store003,SKU002,18,9.714285714285714,1.8529411764705883,Critical
2023-10-23,Store003,SKU003,90,8.571428571428571,10.5,Normal
2023-10-24,Store001,SKU001,62,15.0,4.133333333333334,Urgent
2023-10-24,Store001,SKU002,42,12.571428571428571,3.340909090909091,Urgent
2023-10-24,Store001,SKU003,55,10.714285714285714,5.133333333333334,Urgent
2023-10-24,Store002,SKU001,87,15.714285714285714,5.536363636363637,Urgent
2023-10-24,Store002,SKU002,42,9.571428571428571,4.388059701492537,Urgent
2023-10-24,Store002,SKU003,53,10.0,5.3,Urgent
2023-10-24,Store003,SKU001,45,11.428571428571429,3.9375,Urgent
2023-10-24,Store003,SKU002,42,10.857142857142858,3.8684210526315788,Urgent
2023-10-24,Store003,SKU003,39,8.571428571428571,4.55,Urgent
2023-10-25,Store001,SKU001,43,15.714285714285714,2.7363636363636363,Critical
2023-10-25,Store001,SKU002,31,13.142857142857142,2.358695652173913,Critical
2023-10-25,Store001,SKU003,60,11.571428571428571,5.185185185185185,Urgent
2023-10-25,Store002,SKU001,34,14.714285714285714,2.3106796116504857,Critical
2023-10-25,Store002,SKU002,64,9.714285714285714,6.588235294117648,Urgent
2023-10-25,Store002,SKU003,65,9.142857142857142,7.109375,Normal
2023-10-25,Store003,SKU001,34,12.0,2.8333333333333335,Critical
2023-10-25,Store003,SKU002,39,11.142857142857142,3.5,Urgent
2023-10-25,Store003,SKU003,62,9.285714285714286,6.676923076923076,Urgent
2023-10-26,Store001,SKU001,39,16.714285714285715,2.333333333333333,Critical
2023-10-26,Store001,SKU002,97,11.714285714285714,8.28048780487805,Normal
2023-10-26,Store001,SKU003,62,11.714285714285714,5.2926829268292686,Urgent
2023-10-26,Store002,SKU001,65,15.714285714285714,4.136363636363637,Urgent
2023-10-26,Store002,SKU002,26,8.571428571428571,3.033333333333333,Urgent
2023-10-26,Store002,SKU003,80,10.857142857142858,7.368421052631579,Normal
2023-10-26,Store003,SKU001,56,11.142857142857142,5.0256410256410255,Urgent
2023-10-26,Store003,SKU002,63,10.142857142857142,6.211267605633803,Urgent
2023-10-26,Store003,SKU003,55,8.714285714285714,6.311475409836066,Urgent
2023-10-27,Store001,SKU001,43,14.285714285714286,3.01,Urgent
2023-10-27,Store001,SKU002,67,11.285714285714286,5.936708860759493,Urgent
2023-10-27,Store001,SKU003,25,11.428571428571429,2.1875,Critical
2023-10-27,Store002,SKU001,43,13.0,3.3076923076923075,Urgent
2023-10-27,Store002,SKU002,75,8.714285714285714,8.606557377049182,Normal
2023-10-27,Store002,SKU003,78,11.714285714285714,6.658536585365854,Urgent
2023-10-27,Store003,SKU001,69,11.714285714285714,5.890243902439025,Urgent
2023-10-27,Store003,SKU002,57,9.714285714285714,5.86764705882353,Urgent
2023-10-27,Store003,SKU003,99,9.571428571428571,10.343283582089553,Normal
2023-10-28,Store001,SKU001,45,12.571428571428571,3.5795454545454546,Urgent
2023-10-28,Store001,SKU002,69,12.571428571428571,5.488636363636363,Urgent
2023-10-28,Store001,SKU003,21,9.142857142857142,2.296875,Critical
2023-10-28,Store002,SKU001,87,13.571428571428571,6.410526315789474,Urgent
2023-10-28,Store002,SKU002,56,9.428571428571429,5.9393939393939394,Urgent
2023-10-28,Store002,SKU003,87,9.714285714285714,8.955882352941178,Normal
2023-10-28,Store003,SKU001,51,14.0,3.642857142857143,Urgent
2023-10-28,Store003,SKU002,61,11.142857142857142,5.4743589743589745,Urgent
2023-10-28,Store003,SKU003,58,8.142857142857142,7.1228070175438605,Normal
2023-10-29,Store001,SKU001,82,13.0,6.3076923076923075,Urgent
2023-10-29,Store001,SKU002,50,13.428571428571429,3.723404255319149,Urgent
2023-10-29,Store001,SKU003,79,9.285714285714286,8.507692307692308,Normal
2023-10-29,Store002,SKU001,74,12.857142857142858,5.7555555555555555,Urgent
2023-10-29,Store002,SKU002,35,8.428571428571429,4.1525423728813555,Urgent
2023-10-29,Store002,SKU003,17,8.571428571428571,1.9833333333333334,Critical
2023-10-29,Store003,SKU001,41,13.571428571428571,3.0210526315789474,Urgent
2023-10-29,Store003,SKU002,27,11.142857142857142,2.4230769230769234,Critical
2023-10-29,Store003,SKU003,59,7.714285714285714,7.648148148148148,Normal
2023-10-30,Store001,SKU001,32,14.428571428571429,2.2178217821782176,Critical
2023-10-30,Store001,SKU002,74,12.0,6.166666666666667,Urgent
2023-10-30,Store001,SKU003,60,9.142857142857142,6.5625,Urgent
2023-10-30,Store002,SKU001,25,11.0,2.272727272727273,Critical
2023-10-30,Store002,SKU002,77,10.142857142857142,7.591549295774648,Normal
2023-10-30,Store002,SKU003,42,8.714285714285714,4.8196721311475414,Urgent
2023-10-30,Store003,SKU001,51,14.714285714285714,3.4660194174757284,Urgent
2023-10-30,Store003,SKU002,16,11.0,1.4545454545454546,Critical
2023-10-30,Store003,SKU003,85,7.142857142857143,11.899999999999999,Normal
2023-10-31,Store001,SKU001,27,13.142857142857142,2.0543478260869565,Critical
2023-10-31,Store001,SKU002,99,11.0,9.0,Normal
2023-10-31,Store001,SKU003,35,8.714285714285714,4.0163934426229515,Urgent
2023-10-31,Store002,SKU001,61,11.285714285714286,5.40506329113924,Urgent
2023-10-31,Store002,SKU002,47,10.142857142857142,4.633802816901409,Urgent
2023-10-31,Store002,SKU003,98,8.857142857142858,11.064516129032258,Normal
2023-10-31,Store003,SKU001,54,14.571428571428571,3.7058823529411766,Urgent
2023-10-31,Store003,SKU002,11,11.0,1.0,Critical
2023-10-31,Store003,SKU003,57,6.285714285714286,9.068181818181818,Normal
2023-11-01,Store001,SKU001,76,14.428571428571429,5.267326732673268,Urgent
2023-11-01,Store001,SKU002,43,10.142857142857142,4.23943661971831,Urgent
2023-11-01,Store001,SKU003,89,9.428571428571429,9.43939393939394,Normal
2023-11-01,Store002,SKU001,45,14.0,3.2142857142857144,Urgent
2023-11-01,Store002,SKU002,78,11.285714285714286,6.911392405063291,Urgent
2023-11-01,Store002,SKU003,57,9.714285714285714,5.86764705882353,Urgent
2023-11-01,Store003,SKU001,70,14.714285714285714,4.757281553398059,Urgent
2023-11-01,Store003,SKU002,23,12.285714285714286,1.872093023255814,Critical
2023-11-01,Store003,SKU003,76,5.714285714285714,13.299999999999999,Normal
2023-11-02,Store001,SKU001,26,13.428571428571429,1.9361702127659575,Critical
2023-11-02,Store001,SKU002,16,12.0,1.3333333333333333,Critical
2023-11-02,Store001,SKU003,91,9.285714285714286,9.799999999999999,Normal
2023-11-02,Store002,SKU001,14,12.571428571428571,1.1136363636363638,Critical
2023-11-02,Store002,SKU002,20,13.142857142857142,1.5217391304347827,Critical
2023-11-02,Store002,SKU003,91,9.714285714285714,9.36764705882353,Normal
2023-11-02,Store003,SKU001,89,15.0,5.933333333333334,Urgent
2023-11-02,Store003,SKU002,85,11.714285714285714,7.25609756097561,Normal
2023-11-02,Store003,SKU003,26,6.142857142857143,4.232558139534883,Urgent
2023-11-03,Store001,SKU001,90,14.428571428571429,6.237623762376238,Urgent
2023-11-03,Store001,SKU002,49,13.428571428571429,3.648936170212766,Urgent
2023-11-03,Store001,SKU003,31,8.571428571428571,3.6166666666666667,Urgent
2023-11-03,Store002,SKU001,58,14.571428571428571,3.980392156862745,Urgent
2023-11-03,Store002,SKU002,34,14.142857142857142,2.404040404040404,Critical
2023-11-03,Store002,SKU003,22,9.857142857142858,2.231884057971014,Critical
2023-11-03,Store003,SKU001,19,16.571428571428573,1.1465517241379308,Critical
2023-11-03,Store003,SKU002,90,11.714285714285714,7.682926829268293,Normal
2023-11-03,Store003,SKU003,50,5.428571428571429,9.210526315789473,Normal
2023-11-04,Store001,SKU001,93,17.285714285714285,5.380165289256198,Urgent
2023-11-04,Store001,SKU002,73,12.142857142857142,6.011764705882353,Urgent
2023-11-04,Store001,SKU003,86,9.285714285714286,9.26153846153846,Normal
2023-11-04,Store002,SKU001,37,16.857142857142858,2.194915254237288,Critical
2023-11-04,Store002,SKU002,81,16.142857142857142,5.017699115044248,Urgent
2023-11-04,Store002,SKU003,84,12.142857142857142,6.91764705882353,Urgent
2023-11-04,Store003,SKU001,10,14.857142857142858,0.673076923076923,Critical
2023-11-04,Store003,SKU002,22,12.0,1.8333333333333333,Critical
2023-11-04,Store003,SKU003,95,8.142857142857142,11.666666666666668,Normal
2023-11-05,Store001,SKU001,53,18.857142857142858,2.8106060606060606,Critical
2023-11-05,Store001,SKU002,48,11.571428571428571,4.148148148148148,Urgent
2023-11-05,Store001,SKU003,97,10.714285714285714,9.053333333333335,Normal
2023-11-05,Store002,SKU001,76,19.285714285714285,3.940740740740741,Urgent
2023-11-05,Store002,SKU002,99,19.0,5.2105263157894735,Urgent
2023-11-05,Store002,SKU003,19,12.857142857142858,1.4777777777777776,Critical
2023-11-05,Store003,SKU001,34,15.285714285714286,2.2242990654205608,Critical
2023-11-05,Store003,SKU002,26,14.571428571428571,1.7843137254901962,Critical
2023-11-05,Store003,SKU003,82,10.571428571428571,7.756756756756757,Normal
2023-11-06,Store001,SKU001,47,20.571428571428573,2.284722222222222,Critical
2023-11-06,Store001,SKU002,68,12.0,5.666666666666667,Urgent
2023-11-06,Store001,SKU003,83,10.285714285714286,8.069444444444445,Normal
2023-11-06,Store002,SKU001,26,19.428571428571427,1.3382352941176472,Critical
2023-11-06,Store002,SKU002,37,19.142857142857142,1.9328358208955225,Critical
2023-11-06,Store002,SKU003,27,14.142857142857142,1.9090909090909092,Critical
2023-11-06,Store003,SKU001,84,16.285714285714285,5.157894736842105,Urgent
2023-11-06,Store003,SKU002,61,16.0,3.8125,Urgent
2023-11-06,Store003,SKU003,16,10.142857142857142,1.5774647887323945,Critical
2023-11-07,Store001,SKU001,46,22.285714285714285,2.0641025641025643,Critical
2023-11-07,Store001,SKU002,28,12.857142857142858,2.1777777777777776,Critical
2023-11-07,Store001,SKU003,94,11.285714285714286,8.329113924050633,Normal
2023-11-07,Store002,SKU001,57,19.857142857142858,2.870503597122302,Critical
2023-11-07,Store002,SKU002,89,21.571428571428573,4.125827814569536,Urgent
2023-11-07,Store002,SKU003,70,14.714285714285714,4.757281553398059,Urgent
2023-11-07,Store003,SKU001,43,16.428571428571427,2.6173913043478265,Critical
2023-11-07,Store003,SKU002,88,17.0,5.176470588235294,Urgent
2023-11-07,Store003,SKU003,97,11.285714285714286,8.594936708860759,Normal
2023-11-08,Store001,SKU001,19,19.857142857142858,0.9568345323741007,Critical
2023-11-08,Store001,SKU002,59,15.428571428571429,3.824074074074074,Urgent
2023-11-08,Store001,SKU003,98,10.428571428571429,9.397260273972602,Normal
2023-11-08,Store002,SKU001,83,20.142857142857142,4.120567375886525,Urgent
2023-11-08,Store002,SKU002,70,19.571428571428573,3.576642335766423,Urgent
2023-11-08,Store002,SKU003,42,16.571428571428573,2.5344827586206895,Critical
2023-11-08,Store003,SKU001,49,17.857142857142858,2.7439999999999998,Critical
2023-11-08,Store003,SKU002,71,16.0,4.4375,Urgent
2023-11-08,Store003,SKU003,90,12.428571428571429,7.241379310344827,Normal
2023-11-09,Store001,SKU001,95,19.714285714285715,4.818840579710145,Urgent
2023-11-09,Store001,SKU002,49,15.714285714285714,3.118181818181818,Urgent
2023-11-09,Store001,SKU003,76,10.714285714285714,7.093333333333334,Normal
2023-11-09,Store002,SKU001,55,22.857142857142858,2.40625,Critical
2023-11-09,Store002,SKU002,44,19.428571428571427,2.2647058823529416,Critical
2023-11-09,Store002,SKU003,66,17.285714285714285,3.8181818181818183,Urgent
2023-11-09,Store003,SKU001,87,19.142857142857142,4.544776119402985,Urgent
2023-11-09,Store003,SKU002,86,16.285714285714285,5.280701754385965,Urgent
2023-11-09,Store003,SKU003,46,12.857142857142858,3.5777777777777775,Urgent
2023-11-10,Store001,SKU001,94,19.142857142857142,4.91044776119403,Urgent
2023-11-10,Store001,SKU002,15,14.857142857142858,1.0096153846153846,Critical
2023-11-10,Store001,SKU003,49,12.0,4.083333333333333,Urgent
2023-11-10,Store002,SKU001,46,22.428571428571427,2.050955414012739,Critical
2023-11-10,Store002,SKU002,23,19.142857142857142,1.2014925373134329,Critical
2023-11-10,Store002,SKU003,48,15.571428571428571,3.0825688073394497,Urgent
2023-11-10,Store003,SKU001,25,18.714285714285715,1.3358778625954197,Critical
2023-11-10,Store003,SKU002,57,16.571428571428573,3.4396551724137927,Urgent
2023-11-10,Store003,SKU003,16,13.0,1.2307692307692308,Critical
2023-11-11,Store001,SKU001,27,19.142857142857142,1.4104477611940298,Critical
2023-11-11,Store001,SKU002,15,16.571428571428573,0.9051724137931033,Critical
2023-11-11,Store001,SKU003,86,13.714285714285714,6.270833333333334,Urgent
2023-11-11,Store002,SKU001,51,21.714285714285715,2.3486842105263155,Critical
2023-11-11,Store002,SKU002,78,17.142857142857142,4.55,Urgent
2023-11-11,Store002,SKU003,52,14.428571428571429,3.603960396039604,Urgent
2023-11-11,Store003,SKU001,37,18.857142857142858,1.9621212121212122,Critical
2023-11-11,Store003,SKU002,17,16.142857142857142,1.0530973451327434,Critical
2023-11-11,Store003,SKU003,49,12.428571428571429,3.942528735632184,Urgent
2023-11-12,Store001,SKU001,77,17.285714285714285,4.454545454545455,Urgent
2023-11-12,Store001,SKU002,34,16.714285714285715,2.034188034188034,Critical
2023-11-12,Store001,SKU003,74,13.285714285714286,5.569892473118279,Urgent
