Date,Store,SKU,SalesQuantity,InventoryLevel,UnitCost,SellingPrice,LeadTime,SupplierID,Category,OrderedDate,OrderedQuantity,OrderStatus
2023-09-26,Store001,SKU001,14,22,305.84,367.01,7,SUP001,Electronics,,0,None
2023-09-26,Store001,SKU002,10,20,69.57,144.82,5,SUP002,Clothing,,0,None
2023-09-26,Store001,SKU003,13,48,27.47,32.96,3,SUP003,Books,,0,None
2023-09-26,Store002,SKU001,14,33,305.84,367.01,7,SUP001,Electronics,,0,None
2023-09-26,Store002,SKU002,11,58,69.57,144.82,5,SUP002,Clothing,,0,None
2023-09-26,Store002,SKU003,2,15,27.47,32.96,3,SUP003,Books,,0,None
2023-09-26,Store003,SKU001,6,29,305.84,367.01,7,SUP001,Electronics,,0,None
2023-09-26,Store003,SKU002,13,64,69.57,144.82,5,SUP002,Clothing,,0,None
2023-09-26,Store003,SKU003,6,85,27.47,32.96,3,SUP003,Books,2023-09-14,22,Delivered
2023-09-27,Store001,SKU001,4,45,305.84,367.01,7,SUP001,Electronics,,0,None
2023-09-27,Store001,SKU002,14,69,69.57,144.82,5,SUP002,Clothing,,0,None
2023-09-27,Store001,SKU003,10,81,27.47,32.96,3,SUP003,Books,,0,None
2023-09-27,Store002,SKU001,16,26,305.84,367.01,7,SUP001,Electronics,,0,None
2023-09-27,Store002,SKU002,8,68,69.57,144.82,5,SUP002,Clothing,,0,None
2023-09-27,Store002,SKU003,12,60,27.47,32.96,3,SUP003,Books,,0,None
2023-09-27,Store003,SKU001,10,87,305.84,367.01,7,SUP001,Electronics,,0,None
2023-09-27,Store003,SKU002,5,94,69.57,144.82,5,SUP002,Clothing,2023-09-14,62,Delivered
2023-09-27,Store003,SKU003,7,62,27.47,32.96,3,SUP003,Books,,0,None
2023-09-28,Store001,SKU001,6,59,305.84,367.01,7,SUP001,Electronics,,0,None
2023-09-28,Store001,SKU002,13,41,69.57,144.82,5,SUP002,Clothing,,0,None
2023-09-28,Store001,SKU003,7,39,27.47,32.96,3,SUP003,Books,,0,None
2023-09-28,Store002,SKU001,8,38,305.84,367.01,7,SUP001,Electronics,,0,None
2023-09-28,Store002,SKU002,17,85,69.57,144.82,5,SUP002,Clothing,,0,None
2023-09-28,Store002,SKU003,13,63,27.47,32.96,3,SUP003,Books,,0,None
2023-09-28,Store003,SKU001,4,91,305.84,367.01,7,SUP001,Electronics,,0,None
2023-09-28,Store003,SKU002,5,62,69.57,144.82,5,SUP002,Clothing,,0,None
2023-09-28,Store003,SKU003,12,69,27.47,32.96,3,SUP003,Books,,0,None
2023-09-29,Store001,SKU001,10,93,305.84,367.01,7,SUP001,Electronics,,0,None
2023-09-29,Store001,SKU002,17,65,69.57,144.82,5,SUP002,Clothing,,0,None
2023-09-29,Store001,SKU003,2,64,27.47,32.96,3,SUP003,Books,,0,None
2023-09-29,Store002,SKU001,13,77,305.84,367.01,7,SUP001,Electronics,,0,None
2023-09-29,Store002,SKU002,13,46,69.57,144.82,5,SUP002,Clothing,,0,None
2023-09-29,Store002,SKU003,13,21,27.47,32.96,3,SUP003,Books,,0,None
2023-09-29,Store003,SKU001,12,35,305.84,367.01,7,SUP001,Electronics,,0,None
2023-09-29,Store003,SKU002,10,15,69.57,144.82,5,SUP002,Clothing,,0,None
2023-09-29,Store003,SKU003,9,14,27.47,32.96,3,SUP003,Books,2023-09-19,17,Delivered
2023-09-30,Store001,SKU001,5,95,305.84,367.01,7,SUP001,Electronics,,0,None
2023-09-30,Store001,SKU002,12,49,69.57,144.82,5,SUP002,Clothing,,0,None
2023-09-30,Store001,SKU003,16,99,27.47,32.96,3,SUP003,Books,,0,None
2023-09-30,Store002,SKU001,13,38,305.84,367.01,7,SUP001,Electronics,,0,None
2023-09-30,Store002,SKU002,5,25,69.57,144.82,5,SUP002,Clothing,2023-09-02,63,Delivered
2023-09-30,Store002,SKU003,13,27,27.47,32.96,3,SUP003,Books,,0,None
2023-09-30,Store003,SKU001,15,97,305.84,367.01,7,SUP001,Electronics,2023-09-27,14,Confirmed
2023-09-30,Store003,SKU002,15,33,69.57,144.82,5,SUP002,Clothing,2023-09-22,16,Delivered
2023-09-30,Store003,SKU003,6,83,27.47,32.96,3,SUP003,Books,,0,None
2023-10-01,Store001,SKU001,10,23,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-01,Store001,SKU002,19,24,69.57,144.82,5,SUP002,Clothing,2023-09-27,76,Pending
2023-10-01,Store001,SKU003,6,73,27.47,32.96,3,SUP003,Books,,0,None
2023-10-01,Store002,SKU001,12,55,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-01,Store002,SKU002,7,10,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-01,Store002,SKU003,17,73,27.47,32.96,3,SUP003,Books,,0,None
2023-10-01,Store003,SKU001,5,85,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-01,Store003,SKU002,10,28,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-01,Store003,SKU003,9,34,27.47,32.96,3,SUP003,Books,,0,None
2023-10-02,Store001,SKU001,8,55,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-02,Store001,SKU002,8,65,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-02,Store001,SKU003,6,76,27.47,32.96,3,SUP003,Books,,0,None
2023-10-02,Store002,SKU001,7,37,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-02,Store002,SKU002,10,72,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-02,Store002,SKU003,10,57,27.47,32.96,3,SUP003,Books,,0,None
2023-10-02,Store003,SKU001,11,27,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-02,Store003,SKU002,10,35,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-02,Store003,SKU003,6,81,27.47,32.96,3,SUP003,Books,,0,None
2023-10-03,Store001,SKU001,12,11,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-03,Store001,SKU002,7,68,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-03,Store001,SKU003,4,88,27.47,32.96,3,SUP003,Books,,0,None
2023-10-03,Store002,SKU001,6,75,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-03,Store002,SKU002,7,47,69.57,144.82,5,SUP002,Clothing,2023-09-14,49,Delivered
2023-10-03,Store002,SKU003,9,13,27.47,32.96,3,SUP003,Books,,0,None
2023-10-03,Store003,SKU001,7,45,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-03,Store003,SKU002,8,73,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-03,Store003,SKU003,6,59,27.47,32.96,3,SUP003,Books,,0,None
2023-10-04,Store001,SKU001,12,45,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-04,Store001,SKU002,9,55,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-04,Store001,SKU003,17,92,27.47,32.96,3,SUP003,Books,,0,None
2023-10-04,Store002,SKU001,14,29,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-04,Store002,SKU002,10,73,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-04,Store002,SKU003,6,53,27.47,32.96,3,SUP003,Books,2023-09-23,40,Delivered
2023-10-04,Store003,SKU001,8,41,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-04,Store003,SKU002,9,59,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-04,Store003,SKU003,4,46,27.47,32.96,3,SUP003,Books,,0,None
2023-10-05,Store001,SKU001,13,10,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-05,Store001,SKU002,11,77,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-05,Store001,SKU003,10,22,27.47,32.96,3,SUP003,Books,,0,None
2023-10-05,Store002,SKU001,10,35,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-05,Store002,SKU002,2,52,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-05,Store002,SKU003,9,39,27.47,32.96,3,SUP003,Books,,0,None
2023-10-05,Store003,SKU001,12,74,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-05,Store003,SKU002,9,27,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-05,Store003,SKU003,10,42,27.47,32.96,3,SUP003,Books,,0,None
2023-10-06,Store001,SKU001,6,56,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-06,Store001,SKU002,11,35,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-06,Store001,SKU003,11,94,27.47,32.96,3,SUP003,Books,,0,None
2023-10-06,Store002,SKU001,8,19,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-06,Store002,SKU002,11,29,69.57,144.82,5,SUP002,Clothing,2023-09-20,11,Delivered
2023-10-06,Store002,SKU003,8,97,27.47,32.96,3,SUP003,Books,,0,None
2023-10-06,Store003,SKU001,14,73,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-06,Store003,SKU002,11,54,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-06,Store003,SKU003,14,83,27.47,32.96,3,SUP003,Books,,0,None
2023-10-07,Store001,SKU001,28,67,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-07,Store001,SKU002,15,12,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-07,Store001,SKU003,9,35,27.47,32.96,3,SUP003,Books,,0,None
2023-10-07,Store002,SKU001,8,34,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-07,Store002,SKU002,14,86,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-07,Store002,SKU003,2,18,27.47,32.96,3,SUP003,Books,,0,None
2023-10-07,Store003,SKU001,12,12,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-07,Store003,SKU002,4,99,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-07,Store003,SKU003,9,60,27.47,32.96,3,SUP003,Books,,0,None
2023-10-08,Store001,SKU001,12,84,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-08,Store001,SKU002,9,77,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-08,Store001,SKU003,7,79,27.47,32.96,3,SUP003,Books,,0,None
2023-10-08,Store002,SKU001,8,57,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-08,Store002,SKU002,19,92,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-08,Store002,SKU003,9,88,27.47,32.96,3,SUP003,Books,,0,None
2023-10-08,Store003,SKU001,9,50,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-08,Store003,SKU002,16,48,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-08,Store003,SKU003,7,20,27.47,32.96,3,SUP003,Books,,0,None
2023-10-09,Store001,SKU001,11,71,305.84,367.01,7,SUP001,Electronics,2023-09-26,59,Delivered
2023-10-09,Store001,SKU002,4,74,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-09,Store001,SKU003,2,39,27.47,32.96,3,SUP003,Books,,0,None
2023-10-09,Store002,SKU001,6,87,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-09,Store002,SKU002,11,35,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-09,Store002,SKU003,4,31,27.47,32.96,3,SUP003,Books,2023-10-03,11,Delivered
2023-10-09,Store003,SKU001,8,94,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-09,Store003,SKU002,7,72,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-09,Store003,SKU003,4,11,27.47,32.96,3,SUP003,Books,,0,None
2023-10-10,Store001,SKU001,11,31,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-10,Store001,SKU002,14,52,69.57,144.82,5,SUP002,Clothing,2023-10-01,78,Delivered
2023-10-10,Store001,SKU003,11,82,27.47,32.96,3,SUP003,Books,,0,None
2023-10-10,Store002,SKU001,14,52,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-10,Store002,SKU002,5,20,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-10,Store002,SKU003,6,64,27.47,32.96,3,SUP003,Books,2023-09-17,17,Delivered
2023-10-10,Store003,SKU001,12,91,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-10,Store003,SKU002,6,26,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-10,Store003,SKU003,8,77,27.47,32.96,3,SUP003,Books,,0,None
2023-10-11,Store001,SKU001,5,20,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-11,Store001,SKU002,17,47,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-11,Store001,SKU003,7,36,27.47,32.96,3,SUP003,Books,2023-10-02,37,Delivered
2023-10-11,Store002,SKU001,17,28,305.84,367.01,7,SUP001,Electronics,2023-10-03,45,Shipped
2023-10-11,Store002,SKU002,13,46,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-11,Store002,SKU003,10,86,27.47,32.96,3,SUP003,Books,2023-09-15,85,Delivered
2023-10-11,Store003,SKU001,13,69,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-11,Store003,SKU002,15,23,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-11,Store003,SKU003,8,82,27.47,32.96,3,SUP003,Books,2023-09-28,22,Delivered
2023-10-12,Store001,SKU001,11,31,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-12,Store001,SKU002,2,59,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-12,Store001,SKU003,9,90,27.47,32.96,3,SUP003,Books,,0,None
2023-10-12,Store002,SKU001,6,87,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-12,Store002,SKU002,8,16,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-12,Store002,SKU003,5,48,27.47,32.96,3,SUP003,Books,,0,None
2023-10-12,Store003,SKU001,13,15,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-12,Store003,SKU002,16,10,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-12,Store003,SKU003,8,67,27.47,32.96,3,SUP003,Books,,0,None
2023-10-13,Store001,SKU001,7,53,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-13,Store001,SKU002,7,87,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-13,Store001,SKU003,6,50,27.47,32.96,3,SUP003,Books,,0,None
2023-10-13,Store002,SKU001,2,42,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-13,Store002,SKU002,12,27,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-13,Store002,SKU003,10,77,27.47,32.96,3,SUP003,Books,,0,None
2023-10-13,Store003,SKU001,11,40,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-13,Store003,SKU002,7,39,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-13,Store003,SKU003,8,75,27.47,32.96,3,SUP003,Books,,0,None
2023-10-14,Store001,SKU001,12,63,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-14,Store001,SKU002,13,69,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-14,Store001,SKU003,14,65,27.47,32.96,3,SUP003,Books,,0,None
2023-10-14,Store002,SKU001,15,56,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-14,Store002,SKU002,13,36,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-14,Store002,SKU003,12,63,27.47,32.96,3,SUP003,Books,,0,None
2023-10-14,Store003,SKU001,10,98,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-14,Store003,SKU002,6,88,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-14,Store003,SKU003,4,77,27.47,32.96,3,SUP003,Books,,0,None
2023-10-15,Store001,SKU001,15,55,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-15,Store001,SKU002,10,63,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-15,Store001,SKU003,14,27,27.47,32.96,3,SUP003,Books,,0,None
2023-10-15,Store002,SKU001,14,82,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-15,Store002,SKU002,14,99,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-15,Store002,SKU003,6,12,27.47,32.96,3,SUP003,Books,,0,None
2023-10-15,Store003,SKU001,8,83,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-15,Store003,SKU002,14,35,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-15,Store003,SKU003,12,40,27.47,32.96,3,SUP003,Books,,0,None
2023-10-16,Store001,SKU001,6,30,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-16,Store001,SKU002,11,25,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-16,Store001,SKU003,4,40,27.47,32.96,3,SUP003,Books,,0,None
2023-10-16,Store002,SKU001,2,79,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-16,Store002,SKU002,4,19,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-16,Store002,SKU003,5,11,27.47,32.96,3,SUP003,Books,,0,None
2023-10-16,Store003,SKU001,3,16,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-16,Store003,SKU002,9,52,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-16,Store003,SKU003,14,41,27.47,32.96,3,SUP003,Books,,0,None
2023-10-17,Store001,SKU001,12,22,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-17,Store001,SKU002,11,45,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-17,Store001,SKU003,5,12,27.47,32.96,3,SUP003,Books,2023-10-09,21,Delivered
2023-10-17,Store002,SKU001,22,47,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-17,Store002,SKU002,9,33,69.57,144.82,5,SUP002,Clothing,2023-10-13,24,Confirmed
2023-10-17,Store002,SKU003,9,93,27.47,32.96,3,SUP003,Books,,0,None
2023-10-17,Store003,SKU001,16,39,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-17,Store003,SKU002,5,40,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-17,Store003,SKU003,7,37,27.47,32.96,3,SUP003,Books,,0,None
2023-10-18,Store001,SKU001,7,85,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-18,Store001,SKU002,9,13,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-18,Store001,SKU003,4,47,27.47,32.96,3,SUP003,Books,,0,None
2023-10-18,Store002,SKU001,17,87,305.84,367.01,7,SUP001,Electronics,2023-09-25,77,Delivered
2023-10-18,Store002,SKU002,9,31,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-18,Store002,SKU003,9,18,27.47,32.96,3,SUP003,Books,,0,None
2023-10-18,Store003,SKU001,12,25,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-18,Store003,SKU002,10,40,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-18,Store003,SKU003,5,71,27.47,32.96,3,SUP003,Books,2023-09-28,26,Delivered
2023-10-19,Store001,SKU001,15,41,305.84,367.01,7,SUP001,Electronics,2023-10-03,30,Delivered
2023-10-19,Store001,SKU002,12,40,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-19,Store001,SKU003,6,27,27.47,32.96,3,SUP003,Books,,0,None
2023-10-19,Store002,SKU001,13,97,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-19,Store002,SKU002,9,11,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-19,Store002,SKU003,3,71,27.47,32.96,3,SUP003,Books,2023-10-11,68,Delivered
2023-10-19,Store003,SKU001,20,68,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-19,Store003,SKU002,20,79,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-19,Store003,SKU003,7,58,27.47,32.96,3,SUP003,Books,,0,None
2023-10-20,Store001,SKU001,30,19,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-20,Store001,SKU002,11,89,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-20,Store001,SKU003,15,31,27.47,32.96,3,SUP003,Books,,0,None
2023-10-20,Store002,SKU001,25,22,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-20,Store002,SKU002,10,54,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-20,Store002,SKU003,9,38,27.47,32.96,3,SUP003,Books,,0,None
2023-10-20,Store003,SKU001,5,17,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-20,Store003,SKU002,12,82,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-20,Store003,SKU003,7,44,27.47,32.96,3,SUP003,Books,,0,None
2023-10-21,Store001,SKU001,15,10,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-21,Store001,SKU002,8,72,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-21,Store001,SKU003,26,22,27.47,32.96,3,SUP003,Books,,0,None
2023-10-21,Store002,SKU001,10,17,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-21,Store002,SKU002,4,97,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-21,Store002,SKU003,19,81,27.47,32.96,3,SUP003,Books,2023-10-14,89,Delivered
2023-10-21,Store003,SKU001,12,63,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-21,Store003,SKU002,7,12,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-21,Store003,SKU003,15,91,27.47,32.96,3,SUP003,Books,,0,None
2023-10-22,Store001,SKU001,12,87,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-22,Store001,SKU002,15,20,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-22,Store001,SKU003,8,50,27.47,32.96,3,SUP003,Books,,0,None
2023-10-22,Store002,SKU001,14,74,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-22,Store002,SKU002,19,97,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-22,Store002,SKU003,16,24,27.47,32.96,3,SUP003,Books,2023-10-09,70,Delivered
2023-10-22,Store003,SKU001,8,22,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-22,Store003,SKU002,8,59,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-22,Store003,SKU003,8,95,27.47,32.96,3,SUP003,Books,,0,None
2023-10-23,Store001,SKU001,9,72,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-23,Store001,SKU002,16,80,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-23,Store001,SKU003,12,49,27.47,32.96,3,SUP003,Books,2023-10-15,41,Delivered
2023-10-23,Store002,SKU001,24,28,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-23,Store002,SKU002,3,72,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-23,Store002,SKU003,6,90,27.47,32.96,3,SUP003,Books,,0,None
2023-10-23,Store003,SKU001,7,72,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-23,Store003,SKU002,6,18,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-23,Store003,SKU003,11,90,27.47,32.96,3,SUP003,Books,,0,None
2023-10-24,Store001,SKU001,17,62,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-24,Store001,SKU002,17,42,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-24,Store001,SKU003,4,55,27.47,32.96,3,SUP003,Books,,0,None
2023-10-24,Store002,SKU001,7,87,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-24,Store002,SKU002,13,42,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-24,Store002,SKU003,8,53,27.47,32.96,3,SUP003,Books,2023-09-26,45,Delivered
2023-10-24,Store003,SKU001,16,45,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-24,Store003,SKU002,13,42,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-24,Store003,SKU003,7,39,27.47,32.96,3,SUP003,Books,,0,None
2023-10-25,Store001,SKU001,12,43,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-25,Store001,SKU002,13,31,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-25,Store001,SKU003,10,60,27.47,32.96,3,SUP003,Books,,0,None
2023-10-25,Store002,SKU001,10,34,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-25,Store002,SKU002,10,64,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-25,Store002,SKU003,3,65,27.47,32.96,3,SUP003,Books,,0,None
2023-10-25,Store003,SKU001,16,34,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-25,Store003,SKU002,12,39,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-25,Store003,SKU003,10,62,27.47,32.96,3,SUP003,Books,,0,None
2023-10-26,Store001,SKU001,22,39,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-26,Store001,SKU002,2,97,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-26,Store001,SKU003,7,62,27.47,32.96,3,SUP003,Books,,0,None
2023-10-26,Store002,SKU001,20,65,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-26,Store002,SKU002,1,26,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-26,Store002,SKU003,15,80,27.47,32.96,3,SUP003,Books,,0,None
2023-10-26,Store003,SKU001,14,56,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-26,Store003,SKU002,13,63,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-26,Store003,SKU003,3,55,27.47,32.96,3,SUP003,Books,,0,None
2023-10-27,Store001,SKU001,13,43,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-27,Store001,SKU002,8,67,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-27,Store001,SKU003,13,25,27.47,32.96,3,SUP003,Books,,0,None
2023-10-27,Store002,SKU001,6,43,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-27,Store002,SKU002,11,75,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-27,Store002,SKU003,15,78,27.47,32.96,3,SUP003,Books,2023-10-03,26,Delivered
2023-10-27,Store003,SKU001,9,69,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-27,Store003,SKU002,9,57,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-27,Store003,SKU003,13,99,27.47,32.96,3,SUP003,Books,,0,None
2023-10-28,Store001,SKU001,3,45,305.84,367.01,7,SUP001,Electronics,2023-10-22,71,Pending
2023-10-28,Store001,SKU002,17,69,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-28,Store001,SKU003,10,21,27.47,32.96,3,SUP003,Books,,0,None
2023-10-28,Store002,SKU001,14,87,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-28,Store002,SKU002,9,56,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-28,Store002,SKU003,5,87,27.47,32.96,3,SUP003,Books,,0,None
2023-10-28,Store003,SKU001,28,51,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-28,Store003,SKU002,17,61,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-28,Store003,SKU003,5,58,27.47,32.96,3,SUP003,Books,,0,None
2023-10-29,Store001,SKU001,15,82,305.84,367.01,7,SUP001,Electronics,2023-10-04,43,Delivered
2023-10-29,Store001,SKU002,21,50,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-29,Store001,SKU003,9,79,27.47,32.96,3,SUP003,Books,,0,None
2023-10-29,Store002,SKU001,9,74,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-29,Store002,SKU002,12,35,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-29,Store002,SKU003,8,17,27.47,32.96,3,SUP003,Books,,0,None
2023-10-29,Store003,SKU001,5,41,305.84,367.01,7,SUP001,Electronics,,0,None
2023-10-29,Store003,SKU002,8,27,69.57,144.82,5,SUP002,Clothing,,0,None
2023-10-29,Store003,SKU003,5,59,27.47,32.96,3,SUP003,Books,,0,None
2023-10-30,Store001,SKU001,19,32,305.84,367.01,7,SUP001,Electronics,,0,None
